ID,Name,Ingredient 1,Ingredient 1 Quantity,Ingredient 1 Unit,Ingredient 1 Real Weight (g),Ingredient 1 Omittable,Ingredient 1 Exchangeable With,Ingredient 2,Ingredient 2 Quantity,Ingredient 2 Unit,Ingredient 2 Real Weight (g),Ingredient 2 Omittable,Ingredient 2 Exchangeable With,Ingredient 3,Ingredient 3 Quantity,Ingredient 3 Unit,Ingredient 3 Real Weight (g),Ingredient 3 Omittable,Ingredient 3 Exchangeable With,Ingredient 4,Ingredient 4 Quantity,Ingredient 4 Unit,Ingredient 4 Real Weight (g),Ingredient 4 Omittable,Ingredient 4 Exchangeable With,Ingredient 5,Ingredient 5 Quantity,Ingredient 5 Unit,Ingredient 5 Real Weight (g),Ingredient 5 Omittable,Ingredient 5 Exchangeable With,Ingredient 6,Ingredient 6 Quantity,Ingredient 6 Unit,Ingredient 6 Real Weight (g),Ingredient 6 Omittable,Ingredient 6 Exchangeable With,Ingredient 7,Ingredient 7 Quantity,Ingredient 7 Unit,Ingredient 7 Real Weight (g),Ingredient 7 Omittable,Ingredient 7 Exchangeable With,Ingredient 8,Ingredient 8 Quantity,Ingredient 8 Unit,Ingredient 8 Real Weight (g),Ingredient 8 Omittable,Ingredient 8 Exchangeable With,Ingredient 9,Ingredient 9 Quantity,Ingredient 9 Unit,Ingredient 9 Real Weight (g),Ingredient 9 Omittable,Ingredient 9 Exchangeable With,Ingredient 10,Ingredient 10 Quantity,Ingredient 10 Unit,Ingredient 10 Real Weight (g),Ingredient 10 Omittable,Ingredient 10 Exchangeable With,Ingredient 11,Ingredient 11 Quantity,Ingredient 11 Unit,Ingredient 11 Real Weight (g),Ingredient 11 Omittable,Ingredient 11 Exchangeable With,Ingredient 12,Ingredient 12 Quantity,Ingredient 12 Unit,Ingredient 12 Real Weight (g),Ingredient 12 Omittable,Ingredient 12 Exchangeable With,Ingredient 13,Ingredient 13 Quantity,Ingredient 13 Unit,Ingredient 13 Real Weight (g),Ingredient 13 Omittable,Ingredient 13 Exchangeable With,Ingredient 14,Ingredient 14 Quantity,Ingredient 14 Unit,Ingredient 14 Real Weight (g),Ingredient 14 Omittable,Ingredient 14 Exchangeable With,Ingredient 15,Ingredient 15 Quantity,Ingredient 15 Unit,Ingredient 15 Real Weight (g),Ingredient 15 Omittable,Ingredient 15 Exchangeable With,Ingredient 16,Ingredient 16 Quantity,Ingredient 16 Unit,Ingredient 16 Real Weight (g),Ingredient 16 Omittable,Ingredient 16 Exchangeable With,Ingredient 17,Ingredient 17 Quantity,Ingredient 17 Unit,Ingredient 17 Real Weight (g),Ingredient 17 Omittable,Ingredient 17 Exchangeable With,Ingredient 18,Ingredient 18 Quantity,Ingredient 18 Unit,Ingredient 18 Real Weight (g),Ingredient 18 Omittable,Ingredient 18 Exchangeable With,Ingredient 19,Ingredient 19 Quantity,Ingredient 19 Unit,Ingredient 19 Real Weight (g),Ingredient 19 Omittable,Ingredient 19 Exchangeable With,Ingredient 20,Ingredient 20 Quantity,Ingredient 20 Unit,Ingredient 20 Real Weight (g),Ingredient 20 Omittable,Ingredient 20 Exchangeable With,Ingredient 21,Ingredient 21 Quantity,Ingredient 21 Unit,Ingredient 21 Real Weight (g),Ingredient 21 Omittable,Ingredient 21 Exchangeable With,Ingredient 22,Ingredient 22 Quantity,Ingredient 22 Unit,Ingredient 22 Real Weight (g),Ingredient 22 Omittable,Ingredient 22 Exchangeable With,Ingredient 23,Ingredient 23 Quantity,Ingredient 23 Unit,Ingredient 23 Real Weight (g),Ingredient 23 Omittable,Ingredient 23 Exchangeable With,Ingredient 24,Ingredient 24 Quantity,Ingredient 24 Unit,Ingredient 24 Real Weight (g),Ingredient 24 Omittable,Ingredient 24 Exchangeable With,Ingredient 25,Ingredient 25 Quantity,Ingredient 25 Unit,Ingredient 25 Real Weight (g),Ingredient 25 Omittable,Ingredient 25 Exchangeable With,Ingredient 26,Ingredient 26 Quantity,Ingredient 26 Unit,Ingredient 26 Real Weight (g),Ingredient 26 Omittable,Ingredient 26 Exchangeable With,Ingredient 27,Ingredient 27 Quantity,Ingredient 27 Unit,Ingredient 27 Real Weight (g),Ingredient 27 Omittable,Ingredient 27 Exchangeable With,Ingredient 28,Ingredient 28 Quantity,Ingredient 28 Unit,Ingredient 28 Real Weight (g),Ingredient 28 Omittable,Ingredient 28 Exchangeable With,Ingredient 29,Ingredient 29 Quantity,Ingredient 29 Unit,Ingredient 29 Real Weight (g),Ingredient 29 Omittable,Ingredient 29 Exchangeable With,Ingredient 30,Ingredient 30 Quantity,Ingredient 30 Unit,Ingredient 30 Real Weight (g),Ingredient 30 Omittable,Ingredient 30 Exchangeable With,Preparation Instruction,Difficulty,Preparation Time (min),Other time (min),Popularity,Source,Meal Category (1:n)
235,orientalischer Couscous-Salat,Couscous,40,g,40,0,0,Orange Fruchtsaft,20,ml,20,0,0,Zwiebel,"0,2",Stück,18,0,0,Zucchini,"0,2",Stück,"41,8",0,0,Paprikaschote gegart,"0,2",Stück,35,0,0,Feige,100,g,80,0,0,Honig,"0,5",TL,5,0,0,Pfefferminze (roh),1,Blatt,"0,2",0,0,Jod-Salz,1,Prise,1,0,0,Kreuzkümmel,"0,5",TL,1,0,0,Curry,1,Prise,"0,2",0,0,Kurkuma,1,Prise,"0,5",0,0,Olivenöl,1,TL,3,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Couscous nach Packungsanleitung zubereiten, dabei die Hälfte der angegebenen Flüssigkeitsmenge durch Orangensaft ersetzen. Wenn Couscous ausgequollen ist, zum Abkühlen in eine große Schüssel geben und immer wieder mit zwei Gabeln auflockern, damit nichts klumpt. 
 Die Zucchini waschen und in kleine Würfel schneiden. Dann in etwas Olivenöl leicht anbraten und zu dem Couscous geben. Die klein geschnittene Zwiebel ebenfalls leicht anbraten und dann mit dem Honig glasieren. Wenn der Honig geschmolzen ist und kleine Blasen wirft, vom Herd nehmen und zu dem Salat geben. 
 Dann die klein geschnittene Paprika und die ebenfalls zerkleinerten Soft-Früchte hinzugeben und gut vermengen. 
 Die Pfefferminzblätter gut waschen, trocken tupfen, klein hacken und ebenfalls mit zum Salat geben. 
 
 Den Couscous-Salat mit orientalischen Gewürzen abschmecken. Da ich persönlich nichts davon halte mir extra nur für ein Rezept ein ganz spezielles Gewürz zuzulegen was ich sonst nie brauche sind die oben aufgeführten Gewürze nur ein Vorschlag von mir (so wie ich den Salat halt mache). Schaut einfach in euren Gewürzschrank was gut passen würde - ich empfehle hier eher eine herbe Auswahl zu treffen, da das einen schönen Kontrast zu der Süße von Honig und Soft-Früchten gibt. 
 Anschließend noch ca. 6 EL Olivenöl hinzugeben und alles gut vermengen. 
 
 Der Salat hat eine fruchtig-herbe Note und passt (nicht nur) gut zu Gegrilltem.",1,30,0,,,"2,3"
236,vegetarisches Gemüse-Couscous,Frühlingszwiebel,"0,5",Stück,43,0,0,Möhre (Karotte),"0,25",Stück,20,0,0,Zucchini,"0,25",Stück,"52,25",0,0,Paprika rot,"0,5",Stück,"77,5",0,0,Cocktailtomaten,2,Stück,46,0,0,Ingwer,2,Prise,"0,5",0,0,Kurkuma,1,Prise,"0,2",0,0,Knoblauchzehe,"0,25",Zehe,1,0,0,Jod-Salz,1,Prise,1,0,0,Olivenöl,2,TL,6,0,0,Couscous,30,g,30,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lauchzwiebeln in Ringe schneiden, Zucchini und Möhre mit hobeln, Paprika entkernen und in 1 cm große Würfel schneiden. Tomaten längs halbieren. Öl in der Pfanne auf höchster Stufe erhitzen. Das Gemüse (außer den Tomaten) darin scharf anbraten. Knoblauchzehe in die Pfanne drücken, den geriebenen Ingwer dazugeben. Mit Salz, Pfeffer und Kurkuma würzen. Couscous nach Anleitung zubereiten. Nun mit Tomaten zum Gemüse in die Pfanne geben und 1 Min. bei großer Hitze erwärmen. Fertig.",1,20,0,,,"2,3"
237,Rote Beete Carpaccio mit Salat,Kürbiskerne,1,EL,12,0,0,Zucker,1,EL,15,0,0,Butter,1,TL,4,0,0,Olivenöl,5,ml,5,0,0,Feldsalat,50,g,50,0,0,Birne,"0,5",Stück,45,0,0,Butter,5,g,5,0,0,Rote Beete,50,g,50,0,0,Schinkenwürfel,15,g,15,0,0,Schalotte,"0,5",Stück,"7,5",0,0,Balsamico,1,TL,5,0,0,Honig,1,g,1,0,0,Senf,1,g,1,0,0,Jod-Salz,1,Prise,1,0,0,Kürbiskernöl,4,TL,12,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kürbiskerne in Pfanne trocken rösten, herausnehmen, beiseite stellen. Alufolie mit Öl bestreichen. Zucker mit etwas Wasser in einem Topf aufkochen, Kürbiskerne zugeben und rühren bis der Zucker karamellisiert und flüssig wird. Die Butter unterrühren. Auf die Alufolie gießen und rasch verstreichen. Rohe Rote Bete-Knollen in Salzwasser 40 Min. kochen, abschrecken, schälen & in dünne Scheiben hobeln. Birnen vierteln, Gehäuse entfernen, Fruchtfleisch in dünne Spalten schneiden, in Butter kurz andünsten, herausnehmen. Speck- und Schalottenwürfel in Fett geben, anbraten, herausnehmen. Rest mit Balsamico-Essig ablöschen, Honig und Senf zugeben, mit Salz und Pfeffer würzen. Aus der Pfanne in eine Schüssel geben und das Kürbiskernöl kräftig unterschlagen, abschmecken. Feldsalat im Dressing wenden & mit der Speck-Schalottenmischung bestreuen. Außenrum die Birnenspalten und Rote Bete-Scheiben arrangieren. Den Rest vom Dressing in Streifen darüber träufeln. Krokant in Stücke brechen, auf den Tellern verteilen.",1,30,0,,,"2,3,4"
238,Rote Bete mit Ziegenkäse,Rote Beete,80,g,80,0,0,Parmesan,2,EL,12,0,0,Ziegenfrischkäse,40,Stück,40,0,0,Thymian,1,TL,1,0,0,Olivenöl,2,TL,6,0,0,Kürbiskerne,8,g,8,0,0,Balsamico,"1,5",TL,"7,5",0,0,Kürbiskernöl,1,TL,3,0,0,Rapsöl,2,TL,6,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thymianblätter hacken, mit Parmesan vermischen & Rote Bete jeweils quer durchschneiden. Eine ofenfeste Form mit Öl einfetten. Nun Ziegenkäse beidseitig in die Thymian-Parmesanmischung drücken und jeweils auf eine halbe Rote Bete in der Form setzen. Die restliche Parmesanmischung darüber streuen und 13 Min. in auf 180°C vorgeheizten Ofen geben. Zeitgleich Kürbiskerne in der Pfanne rösten. Balsamico, Salz, Pfeffer mit beiden Ölsorten verrühren, Kürbiskerne untermischen. Fertige Rote Bete mit der Sauce beträufeln. Fertig. Guten Appetit!",1,20,15,,,"2,3,4"
239,"Upfit ""Kasseler Auflauf""",Kasseler,100,g,100,0,0,Broccoli,"0,5",Stück,170,0,0,Schmand,4,EL,60,0,0,Sahne,5,EL,65,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fleisch in eine gefettete Auflaufform legen, darauf die Brokkoliröschen (etwas salzen und pfeffern) legen und darauf die Rösti legen. Sahne und Schmand verrühren und über das Ganze gießen. Nun das Ganze für 60 Min. bei 200 °C in den Ofen geben. Nach 30 Min. den Topf mit Alufolie abdecken damit die Rösti nicht verbrennen. Wenn der Brokkoli gar ist, ist das Gericht fertig.",1,10,0,,,"2,3"
240,Carpaccio von Roter Bete mit bunter Beilage,Rote Beete,100,g,100,0,0,Pinienkerne,3,EL,40,0,0,Champignon gegart,1,Stück,98,0,0,Rucola,10,Blatt,2,0,0,Balsamico,1,TL,5,0,0,Olivenöl,1,TL,3,0,0,Parmesan,1,TL,2,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gegarten Rote Bete Knollen in feine Scheiben schneiden und auf dem Teller ausbreiten. Champignons ebenfalls hauchfein schneiden und in die Mitte des Tellers legen. Darauf dann etwas Rucola locker verteilen. In einer trockenen Pfanne die Pinienkerne leicht bräunen und darüber streuen. Ein wenig Balsamessig mit einem Schuss Olivenöl, Salz und Pfeffer verrühren und den Salat damit beträufeln. Oben darauf etwas Parmesan hobeln und servieren. Fertig.",1,30,0,,,"2,3,4"
241,Rote Bete Carpaccio,Rote Beete,125,g,125,0,0,Schalotte,1,Stück,15,0,0,Jod-Salz,1,Prise,1,0,0,Weißweinessig,1,TL,5,0,0,Walnussöl,2,TL,6,0,0,Olivenöl,1,EL,10,0,0,Honig,3,g,3,0,0,Senf,1,Prise,1,0,0,Schwein Speck,15,g,15,0,0,Schnittlauch,1,TL,3,0,0,Haselnuss,2,TL,4,0,0,Parmesan,10,g,10,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rote Bete in feine Scheiben schneiden und auf den Tellern auslegen. Salzen. Pfeffern. Schalotten darüber streuen. Essig mit Öl, Honig und Senf verrühren, salzen, pfeffern und über die Rote Beete geben. Speck in sehr feine Streifen schneiden und ohne Fett knusprig braten. Schnittlauch in feine Röllchen schneiden, mit Haselnüssen und Speckstreifen über das Carpaccio streuen, Käse fein hobeln, darüber geben, servieren.",1,30,0,,,"2,3,4"
242,Rote Bete Salat,Rote Beete,125,g,125,0,0,Zwiebel (rot),"0,25",Stück,23,0,0,Walnuss,4,Stück,16,0,0,Apfel,"0,25",Stück,21,0,0,Balsamico,"1,5",TL,"7,5",0,0,Olivenöl,2,TL,6,0,0,Honig,3,g,3,0,0,Meerrettich,"0,5",TL,"0,5",0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rote Bete in feine Scheiben schneiden, rote Zwiebel schälen, in halbe Ringe schneiden und dazugeben. Die Walnüsse knacken und grob hacken, ebenfalls zufügen. Ebenso den in Würfel geschnittenen Apfel mit Balsamico, Olivenöl, Blütenhonig, Meerrettich, Pfeffer und Salz mit einander verrühren und unter die Rote Bete mischen. Bis zum Verzehr im Kühlschrank durchziehen lassen.",1,30,0,,,"2,3,4"
243,Putengeschnetzeltes mit Mascarpone,Pute Brust,170,g,170,0,0,Zucchini,"0,5",Stück,"104,5",0,0,Paprikaschote,"0,5",Stück,"77,5",0,0,Möhre (Karotte),"0,75",Stück,61,0,0,Broccoli,50,g,50,0,0,Mascarpone,85,g,85,0,0,Rapsöl,1,TL,3,0,0,Tomatenmark,2,TL,10,0,0,Jod-Salz,1,Prise,1,0,0,"Magermilch (0,5% Fett)",1,TL,5,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geflügelfleisch in mundgerechte Stücke schneiden und in großer Pfanne im Öl in 10 Min. bei anfangs großer, dann mittlerer Hitze durchbraten. Zerkleinertes Gemüse hinzugeben und in 5 Min. bissfest garen. Nun das Tomatenmark zugeben, kurz anbraten, dann die Mascarpone zugeben. Mit Salz und Pfeffer abschmecken.",1,15,0,,,"2,3"
244,Kartoffel-Brokkoli-Curry,Kartoffel,188,g,188,0,0,Broccoli,125,g,125,0,0,Zwiebel,"0,25",Stück,23,0,0,Olivenöl,2,TL,15,0,0,Kokosmilch,100,ml,100,0,0,Gemüsebrühe,100,ml,100,0,0,Currypaste,"0,5",TL,3,0,0,Rote Linsen,25,g,25,0,0,Jod-Salz,1,Prise,1,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kartoffeln schälen und würfeln. Brokkoli putzen, waschen und in Röschen teilen. Zwiebeln abziehen und fein würfeln. Öl erhitzen, Zwiebel und Kartoffeln kurz anbraten. Currypaste, Kokosmilch und Gemüsebrühe zufügen. Alles zugedeckt 10 Min. köcheln lassen. Brokkoli und Linsen unterrühren und weitere 10 Min. köcheln lassen. Curry abschmecken. Fertig.",1,30,0,,,"2,3"
245,Brokkolisuppe mit Räucherlachs,Zwiebel,"0,5",Stück,46,0,0,Broccoli,315,g,315,0,0,Butter,"1,5",TL,6,0,0,Gemüsebrühe,450,ml,450,0,0,Lachs geräuchert,100,g,100,0,0,Crème fraîche (30% Fett),3,EL,45,0,0,Jod-Salz,1,Prise,1,0,0,Muskatnuss,1,Prise,"0,2",0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zwiebel würfeln, Brokkoli in Röschen teilen und dessen Stiele klein schneiden. Butter in Kochtopf erhitzen, Zwiebelwürfel andünsten, mit Brühe ablöschen und aufkochen. Brokkoli darin 10 Min. garen. Nach 5 Min. einige Röschen herausnehmen, unter kaltem Wasser abschrecken und beiseite legen. Lachs in Streifen schneiden. Broccoli in der Suppe pürieren. Crème Fraîche einrühren und kurz aufkochen lassen. Suppe abschmecken. Zusammen mit Brokkoliröschen und Lachs servieren. Fertig.",1,25,0,,,"2,3"
246,"Upfit ""Leckere Cremesuppe""",Broccoli,100,g,100,0,0,Kartoffel,"0,5",Stück,40,0,0,Zwiebel,"0,25",Stück,23,0,0,Rapsöl,1,TL,3,0,0,Gemüsebrühe,250,ml,250,0,0,"Magermilch (0,5% Fett)",2,EL,30,0,0,Sahne,1,EL,13,0,0,Jod-Salz,1,Prise,1,0,0,Curry,1,Prise,"0,2",0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brokkoli in kleine Röschen teilen und Kartoffel schälen und ebenfalls würfeln. Topf erhitzen, Öl zugeben und die Zwiebeln glasig anbraten. Gemüse und Kartoffeln zufügen und anschwitzen. Mit heißer Gemüsebrühe ablöschen. Aufkochen, ca. 10 Min. bei geringer Hitze garen. Milch und Crème Legère zugeben und Suppe mit pürieren. Mit Salz, Pfeffer und Curry abschmecken.",1,25,0,,,"2,3"
247,"Upfit ""Blumenkohl-Brokkoli Auflauf""",Broccoli,"0,5",Stück,170,0,0,Blumenkohl,"0,5",Stück,31,0,0,Zwiebel,"0,5",Stück,46,0,0,Schinkenwürfel,65,g,65,0,0,Olivenöl,1,TL,3,0,0,Rind Hackfleisch,200,g,200,0,0,Crème fraîche (30% Fett),"0,5",Becher,100,0,0,Sahne,50,ml,50,0,0,Kräuter (gemischt),5,Prise,1,0,0,geriebener Käse,100,g,100,0,0,Jod-Salz,1,Prise,1,0,0,Paprikapulver,1,Prise,"0,2",0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brokkoli und Blumenkohl in kleine Röschen teilen und in Wasser 15 Min. kochen, abgießen und beiseite stellen. Zwiebel würfeln und in Pfanne in Öl glasig anbraten, das Hack dazugeben und krümelig anbraten, die Schinkenwürfel dazugeben und mitbraten. Wenn Flüssigkeit fast verdampft ist, die Platte ausmachen und Crème fraîche und Sahne unterrühren. Mit Pfeffer, Salz, Paprikapulver und den Kräutern würzen. Brokkoli und den Blumenkohl in Auflaufform geben und die Hackfleischsoße darauf verteilen. Mit geraspeltem Käse bestreuen und den Auflauf 25 Min. bei 180°C backen.",1,20,0,,,"2,3"
248,Supper mit Brokkoli & Frischkäse,Broccoli,200,g,200,0,0,Gemüsebrühe,150,ml,150,0,0,"Magermilch (0,5% Fett)",60,ml,60,0,0,Frischkäse Doppelrahmstufe,25,g,25,0,0,Zitrone Fruchtsaft,1,TL,5,0,0,Jod-Salz,1,Prise,1,0,0,Muskatnuss,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brokkolistrunk schälen, klein scheiden und Brokkoli in Röschen teilen. Gemüsebrühe zum Kochen bringen. Brokkoli und Milch dazu geben, aufkochen und bei schwacher Hitze 15 Min. kochen lassen. Brokkoli anschließend mit Kochflüssigkeit pürieren. Frischkäse, Zitronensaft, Salz und Muskat hinzufügen. Alles verrühren, nochmals kurz aufkochen lassen und sofort servieren. Guten Appetit!",1,25,0,,,"2,3"
249,"Upfit ""Brokkoliauflauf""",Broccoli,150,g,150,0,0,Jod-Salz,1,Prise,1,0,0,Mehl,1,EL,10,0,0,"Magermilch (0,5% Fett)",75,ml,75,0,0,Gemüsebrühe,75,ml,75,0,0,Muskatnuss,1,Prise,"0,2",0,0,Gouda,25,g,25,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brokkoliröschen 5 MIn. in Salzwasser kochen. Zeitgleich aus Mehl, Milch und Gemüsebrühe eine sämige Sauce kochen und mit Salz, Pfeffer und Muskat abschmecken. Die Sauce etwas abkühlen lassen, den Käse reiben und unterrühren. Die Brokkoliröschen aus dem Wasser heben, abtropfen lassen und in eine gefettete Auflaufform geben. Die Sauce darüber gießen. Den Auflauf im auf 180°C vorgeheizten Ofen auf der mittleren Schiene 30 Min. backen. Fertig. Guten Appetit!",1,20,0,,,"2,3"
250,"Upfit ""Hack mit Brokkoli""",Hackfleisch (gemischt),125,g,125,0,0,Broccoli,250,g,250,0,0,Sahne,"0,5",Becher,100,0,0,Schmand,"0,5",Becher,100,0,0,Eier,1,Stück,58,0,0,geriebener Käse,100,g,100,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Das Hackfleisch würzen und anbraten. Den Brokkoli in Röschen teilen und in Salzwasser bissfest kochen lassen. Das Hackfleisch und den Brokkoli in eine gefettete Auflaufform schichten. Sahne mit Schmand, Ei, Käse und den Gewürzen verrühren. Die Soße über das Hackfleisch bzw. Brokkoli gießen, den Auflauf mit Alufolie abdecken und 30 Min. bei 180 °C überbacken.",1,30,30,,,"2,3"
251,Herzhafte Brokkolicremesuppe,Broccoli,100,g,150,0,0,Wasser,125,ml,125,0,0,Sahne,6,EL,60,0,0,Hühnerbrühe/- boullion gekörnt,125,ml,125,0,0,Jod-Salz,1,Prise,1,0,0,Mehl,5,TL,15,0,0,Butter,1,EL,10,0,0,Frühlingszwiebel,"0,5",Stück,"22,5",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brokkoli 5 Min. in Salzwasser blanchieren & abkühlen lassen. Butter erhitzen und fein geschnittene Zwiebel anrösten, das Mehl dazu geben und zur hellen Mehlschwitze köcheln. Brokkoli mit Kochwasser und Brühe dazurühren, einmal kurz aufkochen und mit dem Mixstab pürieren, Sahne, Salz und Pfeffer dazugeben umrühren und kosten.",1,15,0,,,"2,3"
252,Brokkoli-Tofu Pfanne mit Erdnusssoße,Erdnuss geröstet,25,g,25,0,0,Erdnussbutter,1,TL,4,0,0,Zucker braun,1,Prise,1,0,0,Currypaste,1,g,1,0,0,Kokosmilch,100,ml,100,0,0,Sahne,25,ml,25,0,0,Sojasauce,"0,5",TL,"2,5",0,0,Broccoli,200,g,200,0,0,Frühlingszwiebel,1,Stück,45,0,0,Tofu,100,g,100,0,0,Olivenöl,"1,5",EL,15,0,0,Gemüsebrühe,25,ml,25,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zucker bei mittlerer Hitze karamellisieren, Currypaste einrühren, Erdnussbutter, grob zerkleinerte Erdnüsse, Kokosmilch und etwas Wasser zugeben. Aufkochen, die Sahne zugeben und offen 10 Min. einkochen lassen. Zum Schluss mit Sojasoße würzen. Die Frühlingszwiebeln in schräge Scheiben schneiden, den Tofu würfeln. Öl im Wok erhitzen, den Tofu braten. Nun auf Küchenpapier abtropfen lassen. Öl erhitzen und den Brokkoli 4 Min. bei starker Hitze braten, nun mit der Gemüsebrühe ablöschen. Bei mittlerer Hitze 3 Min. garen. Tofu und Zwiebeln unterrühren, mit Sojasoße abschmecken und 2 Min. weitergaren. Die Erdnusssoße mit dem Gemüse anrichten.",1,30,0,,,"2,3"
